Row ID,Order ID,Order Date,Year,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Sales Amount,Quantity,Discount,Profit,SalesPerson
9477,CA-2015-100818,31-05-2019,2019,Second Class,JM-15265,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,51.56,2,0.6,-61.872,SP_435
9478,CA-2015-100818,31-05-2019,2019,Second Class,JM-15265,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,3.564,3,0.8,-6.237,SP_301
9479,CA-2014-126193,07-09-2018,2018,Standard Class,SS-20410,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,13.16,5,0.2,4.1125,SP_314
9480,CA-2014-126193,07-09-2018,2018,Standard Class,SS-20410,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,3.828,3,0.8,-6.5076,SP_72
9481,CA-2014-126193,07-09-2018,2018,Standard Class,SS-20410,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,304.99,5,0.8,-533.7325,SP_425
9482,CA-2017-150504,06-11-2021,2021,Standard Class,HG-14845,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,18.16,2,0.2,1.816,SP_246
9483,CA-2015-158351,20-06-2019,2019,Second Class,BC-11125,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,319.984,2,0.2,91.9954,SP_225
9484,CA-2014-122679,22-07-2018,2018,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,19.68,6,0,6.4944,SP_66
9485,CA-2016-164770,02-12-2020,2020,Second Class,MY-18295,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,781.864,10,0.32,-137.976,SP_47
9486,CA-2016-164770,02-12-2020,2020,Second Class,MY-18295,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,30.816,9,0.2,9.63,SP_9
9487,CA-2017-130505,12-10-2021,2021,Same Day,NF-18385,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,673.344,3,0.3,-76.9536,SP_344
9488,US-2017-125213,11-12-2021,2021,First Class,NB-18655,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,6.54,3,0,2.1582,SP_289
9489,CA-2015-156566,01-10-2019,2019,First Class,EM-13960,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,572.8,2,0.2,50.12,SP_317
9490,US-2016-102232,05-08-2020,2020,Standard Class,MF-17665,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,197.05,7,0,59.115,SP_186
9491,CA-2017-111738,03-01-2021,2021,Standard Class,CM-12385,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,2022.272,8,0.2,682.5168,SP_346
9492,CA-2017-111738,03-01-2021,2021,Standard Class,CM-12385,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,9.12,3,0,3.1008,SP_154
9493,CA-2017-163188,07-11-2021,2021,Same Day,EC-14050,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,38.16,9,0,19.08,SP_320
9494,CA-2016-105207,03-01-2020,2020,Standard Class,BO-11350,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,1592.85,7,0,350.427,SP_383
9495,CA-2016-105207,03-01-2020,2020,Standard Class,BO-11350,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,11.88,2,0,5.346,SP_433
9496,US-2016-123610,12-05-2020,2020,Standard Class,VM-21835,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,120,6,0,46.8,SP_133
9497,US-2016-123610,12-05-2020,2020,Standard Class,VM-21835,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,8.67,1,0,2.3409,SP_50
9498,CA-2017-118213,05-11-2021,2021,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,4.41,1,0,2.0286,SP_372
9499,CA-2017-118213,05-11-2021,2021,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,167.94,3,0,82.2906,SP_367
9500,CA-2017-118213,05-11-2021,2021,First Class,AB-10060,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,67.8,10,0,31.188,SP_137
9501,CA-2016-149237,26-05-2020,2020,Standard Class,CM-12235,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,26.94,3,0,11.3148,SP_203
9502,US-2015-158589,20-11-2019,2019,Standard Class,KW-16570,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,32.04,3,0,8.01,SP_271
9503,CA-2016-101329,22-04-2020,2020,Standard Class,MM-17920,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,32.13,9,0,8.3538,SP_126
9504,CA-2016-101329,22-04-2020,2020,Standard Class,MM-17920,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,2.88,1,0,0.8064,SP_37
9505,CA-2016-113607,14-10-2020,2020,Standard Class,PW-19030,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,1091.93,7,0,272.9825,SP_362
9506,CA-2016-113607,14-10-2020,2020,Standard Class,PW-19030,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,111.96,2,0,54.8604,SP_424
9507,CA-2014-149104,05-04-2018,2018,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,26.7,2,0,7.476,SP_250
9508,CA-2014-149104,05-04-2018,2018,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,40.2,5,0,18.09,SP_186
9509,CA-2014-149104,05-04-2018,2018,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,13.89,3,0,4.5837,SP_115
9510,CA-2014-149104,05-04-2018,2018,Second Class,RD-19900,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,689.82,6,0,20.6946,SP_284
9511,CA-2016-105263,06-08-2020,2020,Standard Class,LM-17065,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,38.34,9,0,15.7194,SP_435
9512,CA-2014-130575,14-12-2018,2018,First Class,CS-11845,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,9.264,3,0.8,-13.896,SP_69
9513,CA-2017-142461,30-05-2021,2021,Second Class,KT-16480,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,204.6664,1,0.32,-6.0196,SP_215
9514,CA-2016-125220,14-10-2020,2020,Standard Class,BE-11410,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,1649.75,5,0,544.4175,SP_263
9515,CA-2014-100293,14-03-2018,2018,Standard Class,NF-18475,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,91.056,6,0.2,31.8696,SP_475
9516,CA-2014-154165,17-02-2018,2018,Standard Class,DL-13315,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,54.208,14,0.2,8.8088,SP_258
9517,CA-2015-123939,24-08-2019,2019,Second Class,MS-17710,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,26.982,3,0.4,4.0473,SP_144
9518,CA-2015-123939,24-08-2019,2019,Second Class,MS-17710,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,6.912,3,0.2,2.5056,SP_457
9519,CA-2015-123939,24-08-2019,2019,Second Class,MS-17710,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,435.504,3,0.2,48.9942,SP_305
9520,US-2017-104451,08-05-2021,2021,Second Class,MM-18055,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,81.08,4,0,22.7024,SP_213
9521,CA-2016-101189,04-02-2020,2020,Standard Class,JB-15400,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,93.02,2,0,3.7208,SP_152
9522,CA-2014-169446,19-12-2018,2018,Standard Class,SG-20605,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,323.976,3,0.2,36.4473,SP_224
9523,CA-2014-169446,19-12-2018,2018,Standard Class,SG-20605,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,15.552,3,0.2,5.4432,SP_191
9524,CA-2014-169446,19-12-2018,2018,Standard Class,SG-20605,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,32.592,3,0.2,-7.7406,SP_372
9525,CA-2017-156958,05-12-2021,2021,First Class,PB-18805,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,83.92,5,0.2,29.372,SP_93
9526,CA-2017-156958,05-12-2021,2021,First Class,PB-18805,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,199.9,5,0,39.98,SP_257
9527,CA-2017-156958,05-12-2021,2021,First Class,PB-18805,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,31.176,3,0.2,-7.0146,SP_408
9528,CA-2017-156958,05-12-2021,2021,First Class,PB-18805,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,172.752,6,0.2,60.4632,SP_70
9529,CA-2017-156958,05-12-2021,2021,First Class,PB-18805,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,9.296,2,0.2,3.0212,SP_261
9530,CA-2017-101637,24-03-2021,2021,Same Day,AC-10615,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,12.768,2,0.2,0.9576,SP_290
9531,CA-2017-111759,08-07-2021,2021,Standard Class,MR-17545,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,52.76,2,0,24.2696,SP_355
9532,CA-2017-102729,26-10-2021,2021,Standard Class,BF-11215,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,55.616,2,0.2,5.5616,SP_81
9533,CA-2016-116596,27-10-2020,2020,Standard Class,BW-11200,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,427.644,14,0.1,80.7772,SP_98
9534,CA-2016-116596,27-10-2020,2020,Standard Class,BW-11200,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,40.67,7,0,12.6077,SP_230
9535,CA-2016-116596,27-10-2020,2020,Standard Class,BW-11200,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,33.48,2,0,1.3392,SP_70
9536,CA-2016-116596,27-10-2020,2020,Standard Class,BW-11200,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,9.728,2,0.2,3.2832,SP_201
9537,CA-2017-124191,12-06-2021,2021,Second Class,TS-21610,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,8.856,3,0.6,-6.8634,SP_446
9538,CA-2016-148747,25-09-2020,2020,First Class,AS-10045,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,477.666,2,0.15,84.294,SP_387
9539,US-2017-169488,07-09-2021,2021,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,16.9,5,0,7.774,SP_197
9540,US-2017-169488,07-09-2021,2021,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,39.96,2,0,18.7812,SP_31
9541,CA-2015-135727,11-05-2019,2019,Second Class,PS-18970,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,191.968,7,0.2,16.7972,SP_93
9542,CA-2015-135251,06-08-2019,2019,Standard Class,RP-19270,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,35.52,3,0.2,13.32,SP_380
9543,CA-2015-135251,06-08-2019,2019,Standard Class,RP-19270,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,6.23,5,0.8,-9.6565,SP_259
9544,CA-2015-135251,06-08-2019,2019,Standard Class,RP-19270,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,56.704,2,0.2,19.1376,SP_71
9545,CA-2015-135251,06-08-2019,2019,Standard Class,RP-19270,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,369.1992,3,0.32,-114.0174,SP_171
9546,CA-2014-166590,29-10-2018,2018,Standard Class,NC-18625,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,1.98,2,0,0.891,SP_240
9547,CA-2014-166590,29-10-2018,2018,Standard Class,NC-18625,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,75.88,2,0,35.6636,SP_289
9548,CA-2016-131744,18-06-2020,2020,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,6.848,2,0.2,2.14,SP_449
9549,CA-2016-131744,18-06-2020,2020,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,4.626,2,0.7,-3.855,SP_238
9550,CA-2016-131744,18-06-2020,2020,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,453.6,3,0.2,90.72,SP_107
9551,CA-2015-160864,03-05-2019,2019,First Class,NF-18595,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,13.848,3,0.2,5.193,SP_62
9552,CA-2015-147690,10-11-2019,2019,Standard Class,SC-20020,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,577.584,6,0.2,43.3188,SP_33
9553,CA-2015-163923,30-05-2019,2019,Standard Class,BD-11560,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,151.96,4,0,36.4704,SP_177
9554,CA-2016-125724,22-09-2020,2020,Standard Class,SM-20950,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,68.432,7,0.2,8.554,SP_417
9555,CA-2015-111612,28-11-2019,2019,Standard Class,EB-14110,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,71.12,5,0.2,9.779,SP_110
9556,CA-2015-111612,28-11-2019,2019,Standard Class,EB-14110,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,3.008,2,0.2,0.564,SP_352
9557,CA-2015-156853,03-12-2019,2019,Second Class,HP-14815,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,184.66,7,0,84.9436,SP_184
9558,CA-2014-103086,17-10-2018,2018,Second Class,EB-14170,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,5.312,2,0.6,-1.5936,SP_194
9559,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,132.52,5,0.2,34.7865,SP_123
9560,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,195.64,5,0.2,-44.019,SP_398
9561,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,51.968,2,0.2,10.3936,SP_455
9562,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,431.976,3,0.2,-75.5958,SP_130
9563,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,224.937,3,0.7,-164.9538,SP_157
9564,CA-2016-129280,03-05-2020,2020,First Class,SM-20905,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,6,2,0.2,2.1,SP_52
9565,CA-2015-161242,01-06-2019,2019,Standard Class,CG-12040,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,11.76,2,0,5.7624,SP_394
9566,CA-2014-130428,31-03-2018,2018,Same Day,TG-21640,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,1125.488,7,0.2,98.4802,SP_114
9567,CA-2014-130428,31-03-2018,2018,Same Day,TG-21640,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,12.645,5,0.7,-10.116,SP_210
9568,CA-2014-130428,31-03-2018,2018,Same Day,TG-21640,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,4.032,2,0.2,1.0584,SP_190
9569,CA-2017-104388,05-07-2021,2021,First Class,DK-12835,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,79.96,4,0,22.3888,SP_458
9570,CA-2015-113131,24-09-2019,2019,Same Day,MB-17305,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,6.732,6,0.7,-4.488,SP_214
9571,CA-2015-113131,24-09-2019,2019,Same Day,MB-17305,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,33.568,2,0.2,1.6784,SP_371
9572,CA-2015-113131,24-09-2019,2019,Same Day,MB-17305,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,15.84,2,0.2,5.544,SP_296
9573,CA-2015-113131,24-09-2019,2019,Same Day,MB-17305,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,24.424,1,0.2,7.9378,SP_216
9574,CA-2015-113131,24-09-2019,2019,Same Day,MB-17305,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,17.12,5,0.2,1.926,SP_211
9575,CA-2015-148495,13-08-2019,2019,Same Day,SF-20065,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,31.56,3,0,10.4148,SP_40
9576,CA-2015-143147,26-05-2019,2019,Second Class,PS-18760,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,105.686,1,0.3,-28.6862,SP_380
9577,CA-2015-143147,26-05-2019,2019,Second Class,PS-18760,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,399.54,2,0.4,-79.908,SP_107
9578,CA-2015-143147,26-05-2019,2019,Second Class,PS-18760,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,104.93,5,0.3,-4.497,SP_307
9579,CA-2017-152975,14-09-2021,2021,First Class,RB-19705,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,1079.85,3,0,323.955,SP_119
9580,CA-2017-152975,14-09-2021,2021,First Class,RB-19705,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,70.98,1,0,3.549,SP_359
9581,CA-2017-152975,14-09-2021,2021,First Class,RB-19705,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,29.95,5,0,8.6855,SP_14
9582,CA-2017-152975,14-09-2021,2021,First Class,RB-19705,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,589.41,5,0.1,-6.549,SP_322
9583,CA-2016-107475,07-06-2020,2020,Standard Class,RS-19870,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,9.648,6,0.2,3.4974,SP_281
9584,CA-2017-116127,25-06-2021,2021,Second Class,SB-20185,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,400.784,1,0.2,-5.0098,SP_408
9585,CA-2017-132584,26-08-2021,2021,First Class,HJ-14875,Home Office,United States,Detroit,Michigan,48234,Central,OFF-ST-10000344,53.72,4,0,13.9672,SP_94
9586,CA-2016-160598,26-08-2020,2020,First Class,SV-20815,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10002319,31.008,1,0.2,11.2404,SP_168
9587,CA-2016-108630,18-11-2020,2020,Same Day,BE-11410,Consumer,United States,Concord,California,94521,West,OFF-BI-10002437,61.12,5,0.2,22.156,SP_363
9588,US-2017-129203,17-04-2021,2021,Standard Class,BM-11575,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,195.136,4,0.2,-43.9056,SP_97
9589,CA-2017-110940,23-07-2021,2021,Standard Class,AZ-10750,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,121.536,4,0.2,15.192,SP_145
9590,CA-2014-119172,11-05-2018,2018,Standard Class,HD-14785,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,17.472,3,0.2,5.6784,SP_273
9591,CA-2014-119172,11-05-2018,2018,Standard Class,HD-14785,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,104.58,9,0.8,-172.557,SP_445
9592,US-2016-105452,28-07-2020,2020,Standard Class,BF-11005,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,24.7,5,0.6,-9.88,SP_411
9593,US-2016-105452,28-07-2020,2020,Standard Class,BF-11005,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,302.72,5,0.6,-378.4,SP_265
9594,CA-2017-108931,14-09-2021,2021,Standard Class,HZ-14950,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,8.56,2,0,3.852,SP_470
9595,CA-2017-108931,14-09-2021,2021,Standard Class,HZ-14950,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,11.56,2,0,5.6644,SP_353
9596,CA-2017-104619,24-01-2021,2021,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,25.86,3,0,6.7236,SP_53
9597,CA-2017-104619,24-01-2021,2021,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,OFF-BI-10004318,276.784,2,0.2,89.9548,SP_442
9598,CA-2017-104619,24-01-2021,2021,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,110.352,3,0.2,8.2764,SP_147
9599,CA-2015-149517,19-09-2019,2019,Standard Class,FC-14245,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003464,60.84,3,0,19.4688,SP_322
9600,CA-2015-116841,14-04-2019,2019,Standard Class,TP-21130,Consumer,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,35.208,1,0.2,2.6406,SP_407
9601,CA-2017-107797,08-05-2021,2021,Second Class,EB-13705,Corporate,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,41.472,8,0.2,14.5152,SP_124
9602,CA-2016-117604,04-09-2020,2020,Standard Class,JP-15520,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,239.5,5,0,114.96,SP_10
9603,CA-2014-130155,19-05-2018,2018,First Class,TD-20995,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,34.2,5,0,9.234,SP_197
9604,CA-2016-129861,17-06-2020,2020,Standard Class,DM-13345,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,376.866,3,0.4,-213.5574,SP_311
9605,CA-2015-138625,02-11-2019,2019,First Class,EG-13900,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,197.72,4,0,55.3616,SP_274
9606,US-2017-122672,04-11-2021,2021,Standard Class,HG-14965,Corporate,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,70.72,4,0.2,-6.188,SP_308
9607,US-2017-122672,04-11-2021,2021,Standard Class,HG-14965,Corporate,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,194.352,3,0.2,-43.7292,SP_2
9608,CA-2017-117128,05-12-2021,2021,Second Class,BF-11080,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,21.6,6,0,9.936,SP_338
9609,CA-2017-117128,05-12-2021,2021,Second Class,BF-11080,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000248,11.07,3,0,5.2029,SP_123
9610,CA-2016-130638,16-05-2020,2020,Second Class,SC-20095,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,282.84,4,0,19.7988,SP_193
9611,CA-2016-130638,16-05-2020,2020,Second Class,SC-20095,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,27.72,9,0,13.3056,SP_455
9612,CA-2017-144365,24-10-2021,2021,Standard Class,CS-11950,Consumer,United States,Jackson,Mississippi,39212,South,OFF-FA-10000735,11.68,4,0,5.256,SP_218
9613,CA-2016-110086,18-09-2020,2020,Standard Class,BD-11320,Consumer,United States,Woodland,California,95695,West,TEC-PH-10001299,239.984,2,0.2,23.9984,SP_405
9614,CA-2014-128524,11-11-2018,2018,First Class,MZ-17515,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,22.98,1,0,6.894,SP_108
9615,CA-2014-128524,11-11-2018,2018,First Class,MZ-17515,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002718,102.13,7,0,15.3195,SP_29
9616,CA-2014-128524,11-11-2018,2018,First Class,MZ-17515,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003527,2033.584,2,0.2,762.594,SP_284
9617,CA-2016-140256,22-08-2020,2020,Standard Class,PW-19030,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10002255,5.76,2,0,1.6704,SP_78
9618,CA-2017-160633,16-11-2021,2021,Standard Class,BS-11380,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,899.982,3,0.4,74.9985,SP_220
9619,CA-2017-160633,16-11-2021,2021,Standard Class,BS-11380,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,86.352,3,0.2,5.397,SP_73
9620,CA-2017-160633,16-11-2021,2021,Standard Class,BS-11380,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-AC-10002335,139.96,5,0.2,-1.7495,SP_198
9621,CA-2014-115133,26-09-2018,2018,Standard Class,DA-13450,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AP-10001634,16.704,6,0.2,1.2528,SP_475
9622,CA-2014-115133,26-09-2018,2018,Standard Class,DA-13450,Home Office,United States,Lancaster,Ohio,43130,East,TEC-AC-10002370,3.152,2,0.2,0.4728,SP_75
9623,CA-2014-115133,26-09-2018,2018,Standard Class,DA-13450,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,32.896,4,0.2,11.1024,SP_353
9624,CA-2017-137449,29-06-2021,2021,First Class,ME-17725,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10000240,21.392,2,0.8,-54.5496,SP_53
9625,CA-2017-137449,29-06-2021,2021,First Class,ME-17725,Consumer,United States,Dallas,Texas,75220,Central,FUR-TA-10002855,307.314,3,0.3,-39.5118,SP_370
9626,CA-2017-137449,29-06-2021,2021,First Class,ME-17725,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,409.9992,3,0.32,-96.4704,SP_82
9627,CA-2017-103520,23-09-2021,2021,First Class,MH-17785,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,9.248,2,0.2,3.3524,SP_210
9628,CA-2014-139283,23-11-2018,2018,Standard Class,BT-11440,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,14.67,3,0,6.7482,SP_236
9629,CA-2014-118192,13-01-2018,2018,Standard Class,MM-17920,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,37.408,7,0.2,13.0928,SP_245
9630,CA-2014-118192,13-01-2018,2018,Standard Class,MM-17920,Consumer,United States,Newark,Ohio,43055,East,OFF-BI-10003476,3.438,2,0.7,-2.5212,SP_59
9631,CA-2016-168844,31-05-2020,2020,Standard Class,NM-18520,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002609,7.152,3,0.2,2.3244,SP_234
9632,CA-2016-168844,31-05-2020,2020,Standard Class,NM-18520,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003215,179.7,6,0,88.053,SP_154
9633,CA-2017-154809,13-02-2021,2021,Standard Class,MH-17455,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,90.64,8,0,38.9752,SP_64
9634,CA-2014-151330,14-10-2018,2018,First Class,TC-21295,Consumer,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,177,3,0,30.09,SP_282
9635,CA-2014-151330,14-10-2018,2018,First Class,TC-21295,Consumer,United States,Everett,Massachusetts,2149,East,OFF-ST-10000615,79.45,7,0,22.246,SP_304
9636,CA-2014-151330,14-10-2018,2018,First Class,TC-21295,Consumer,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,1628.82,9,0,260.6112,SP_302
9637,CA-2014-124702,18-11-2018,2018,Standard Class,MH-17785,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,137.54,2,0,55.016,SP_139
